ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_017805051	COG2252	F	F	METABOLISM	Nucleotide_transport_and_metabolism	TM	7	0	7	0	13	0	DEG10560168	36.678	5.61e-49	172	Essential	44972.82	5.2364	0.248	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	NCS2_family_permease_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.533012	Non-Adhesin	NON-ANTIGEN
WP_017805052	COG1555	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	SP	0	0	1	0	0	1	DEG10050359	52.679	6.67e-32	108	Essential	12840.71	7.0137	0.31	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_015139311.1	36.905	1e-07	50.1	Gallus gallus	Host Homologue	helix-hairpin-helix_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	SP	0.504624	Non-Adhesin	NON-ANTIGEN
WP_017805053	COG0127	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10220090	40.816	3.49e-34	119	Essential	21608.64	5.0029	0.593	< 8	< 50 kDa	VFG013265(gb|NP_438428)	80.203	4.02e-113	318	Probable Virulence Factor	NP_001258859.1	30.256	7.96e-14	68.2	Gallus gallus	Host Homologue	RdgB/HAM1_family_non-canonical_purine_NTP_pyrophosphatase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.461563	Non-Adhesin	NON-ANTIGEN
WP_017805054	COG0635	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10500167	26.908	1.37e-27	112	Essential	44176.9	5.8694	0.554	< 8	< 50 kDa	VFG000919(gb|NP_756176)	27.636	2.37e-31	120	Probable Virulence Factor	XP_015150997.1	41.152	1.1e-43	157	Gallus gallus	Host Homologue	radical_SAM_family_heme_chaperone_HemW_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.423626	Non-Adhesin	NON-ANTIGEN
WP_017805055	COG1854	T	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	19120.99	5.2395	0.65	< 8	< 50 kDa	VFG018241(gb|NP_230208)	73.494	6.15e-95	270	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	S-ribosylhomocysteine_lyase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.2612	Non-Adhesin	NON-ANTIGEN
WP_017805058	COG0110	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	DEG10340229	39.13	1.04e-32	115	Essential	22498.88	7.7193	0.133	< 8	< 50 kDa	VFG045340(gb|NP_539653)	50	1.73e-10	54.7	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	sugar_O-acetyltransferase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.41691	Non-Adhesin	NON-ANTIGEN
WP_017805059	COG0637	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10400337	30.108	7.71e-22	88.6	Essential	22348.9	4.7617	0.759	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_416851.3	29.508	3.95e-16	75.1	Gallus gallus	Host Homologue	beta-phosphoglucomutase_family_hydrolase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.304513	Non-Adhesin	NON-ANTIGEN
WP_017805060	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	14600.96	5.431	0.892	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.427614	Non-Adhesin	NON-ANTIGEN
WP_017805061	COG0245	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10250690	40	6.85e-32	111	Essential	16515.03	6.2138	0.552	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	2-C-methyl-D-erythritol_2,4-cyclodiphosphate_synthase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.747341	Adhesin	ANTIGEN
WP_017805062	COG0585	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10290293	43.881	1.44e-78	244	Essential	38161.66	6.7751	0.447	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_015131208.1	29.688	9.57e-09	57.8	Gallus gallus	Host Homologue	tRNA_pseudouridine(13)_synthase_TruD_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.39413	Non-Adhesin	NON-ANTIGEN
WP_017805063	COG0496	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10390008	36.576	3.94e-42	143	Essential	26636.31	5.0961	0.521	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	5'/3'-nucleotidase_SurE_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.450465	Non-Adhesin	ANTIGEN
WP_017805064	COG1238	PV	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	3	0	3	0	5	0	-	-	-	-	Non Essential	21675.93	10.2247	0.353	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DedA_family_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.351789	Non-Adhesin	NON-ANTIGEN
WP_017805065	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	6520.57	4.2645	0.092	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	LIPO	0.615197	Non-Adhesin	ANTIGEN
WP_017805066	COG4942	D	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	SP	0	0	1	0	0	1	DEG10200294	41.406	8.02e-26	107	Essential	38509.56	9.9872	0.048	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	peptidoglycan_DD-metalloendopeptidase_family_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	LIPO	0.738588	Adhesin	ANTIGEN
WP_017805067	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	14080.39	8.45	0.179	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.373401	Non-Adhesin	NON-ANTIGEN
WP_017805068	COG4784	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	SP	0	0	1	0	0	1	DEG10080155	26.455	7.87e-08	51.6	Essential	27919.89	9.487	0.214	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_422503.3	32.778	1.59e-23	100	Gallus gallus	Host Homologue	M48_family_metallopeptidase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	LIPO	0.586364	Non-Adhesin	NON-ANTIGEN
WP_017805069	COG0221	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10140175	40	3.04e-27	100	Essential	19581.37	4.68	0.736	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	inorganic_diphosphatase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.302091	Non-Adhesin	NON-ANTIGEN
WP_017805070	COG0814	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	6	0	6	0	11	0	DEG10050162	33.086	6.71e-60	199	Essential	45314.58	8.5184	0.223	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	tryptophan_permease_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.505266	Non-Adhesin	NON-ANTIGEN
WP_017805071	COG2226	HJ	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050329	68.145	9.25e-128	361	Essential	28819.14	7.0509	0.464	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	class_I_SAM-dependent_methyltransferase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.40709	Non-Adhesin	NON-ANTIGEN
WP_017805073	COG0040	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10400203	37.245	1.19e-25	100	Essential	32830.85	4.8893	0.57	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	ATP_phosphoribosyltransferase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.451639	Non-Adhesin	NON-ANTIGEN
WP_017805074	COG0141	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10270301	36.866	7.04e-74	237	Essential	46516.17	4.9514	0.567	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	histidinol_dehydrogenase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.313731	Non-Adhesin	NON-ANTIGEN
WP_017805075	COG3943	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	37206.48	6.6598	0.452	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	virulence_protein_RhuM/Fic/DOC_family_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.539207	Non-Adhesin	NON-ANTIGEN
WP_017805076	COG0079	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10350181	29.373	1.44e-24	101	Essential	38882.87	5.0755	0.467	< 8	< 50 kDa	VFG001965(gb|NP_282578)	28.571	1.98e-31	119	Probable Virulence Factor	XP_422355.3	25.758	4.88e-10	61.6	Gallus gallus	Host Homologue	histidinol-phosphate_transaminase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.337604	Non-Adhesin	NON-ANTIGEN
WP_017805077	COG1943	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	17858.58	8.7305	0.271	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	IS200/IS605_family_transposase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.536157	Non-Adhesin	ANTIGEN
WP_017805078	COG0131	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10440146	45.223	2.57e-39	136	Essential	41434.53	6.7349	0.591	< 8	< 50 kDa	VFG002552(gb|YP_109388)	26.207	1.16e-10	57.4	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	bifunctional_histidinol-phosphatase/imidazoleglycerol-phosphate_dehydratase_HisB_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.30305	Non-Adhesin	NON-ANTIGEN
WP_017805079	COG4804	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	39877.4	5.7052	0.646	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	PDDEXK_nuclease_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.26592	Non-Adhesin	NON-ANTIGEN
WP_017805080	COG0118	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10410081	31.925	1.76e-31	113	Essential	21898.97	5.8975	0.381	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	imidazole_glycerol_phosphate_synthase_subunit_HisH_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.717186	Adhesin	NON-ANTIGEN
WP_017805081	COG0526	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	SP	0	0	1	0	0	1	DEG10500007	28.037	2.18e-09	51.2	Essential	16406.8	7.8774	0.155	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	protein_disulfide_oxidoreductase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	OTHER	0.755429	Adhesin	NON-ANTIGEN
WP_017805082	COG0106	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10280280	28.638	1.55e-25	100	Essential	27126.88	5.9305	0.567	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide_isomerase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.530461	Non-Adhesin	NON-ANTIGEN
WP_017805083	COG0107	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10440149	32.447	9.72e-34	120	Essential	28946.01	4.9102	0.695	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	imidazole_glycerol_phosphate_synthase_subunit_HisF_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.345627	Non-Adhesin	NON-ANTIGEN
WP_017805084	-	-	-	-	-	TM	1	0	1	0	1	0	DEG10050592	33.113	3.47e-21	85.9	Essential	23613.03	9.5236	0.238	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF2726_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.484426	Non-Adhesin	NON-ANTIGEN
WP_017805085	COG0139	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10440020	33.175	2.53e-29	107	Essential	22361.53	6.2447	0.499	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	bifunctional_phosphoribosyl-AMP_cyclohydrolase/phosphoribosyl-ATP_diphosphatase_HisIE_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.577538	Non-Adhesin	NON-ANTIGEN
WP_017805086	COG3161	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	19981.73	6.7512	0.449	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	chorismate_lyase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.56114	Non-Adhesin	NON-ANTIGEN
WP_017805088	COG2233	F	F	METABOLISM	Nucleotide_transport_and_metabolism	TM	8	0	7	0	14	0	DEG10020022	28.941	4.18e-37	139	Essential	43564.39	8.6857	0.249	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	NCS2_family_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.44896	Non-Adhesin	NON-ANTIGEN
WP_017805089	COG0593	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10550380	30.594	3.25e-27	104	Essential	29892.45	4.973	0.681	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DnaA_inactivator_Hda_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.443188	Non-Adhesin	NON-ANTIGEN
WP_017805090	COG0066	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10400662	34.737	2.16e-29	107	Essential	22687.82	5.5233	0.612	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	3-isopropylmalate_dehydratase_small_subunit_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.451715	Non-Adhesin	NON-ANTIGEN
WP_017805091	COG0065	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10200458	27.056	1.07e-23	103	Essential	50673.98	6.5718	0.441	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	NP_989519.1	26.87	1.42e-26	114	Gallus gallus	Host Homologue	3-isopropylmalate_dehydratase_large_subunit_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.48923	Non-Adhesin	NON-ANTIGEN
WP_017805092	COG0473	CE	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10620246	26.923	2.27e-24	102	Essential	39561.39	4.8966	0.523	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001026558.1	30.599	1.5e-29	118	Gallus gallus	Host Homologue	3-isopropylmalate_dehydrogenase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.337052	Non-Adhesin	NON-ANTIGEN
WP_017805093	COG0119	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10440032	25.693	4.01e-35	137	Essential	56502.46	6.0343	0.542	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_024998732.1	25.506	4.92e-11	64.7	Gallus gallus	Host Homologue	2-isopropylmalate_synthase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.359287	Non-Adhesin	NON-ANTIGEN
WP_017805094	COG3676	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	25595.69	10.2665	0.478	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	IS1595_family_transposase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.35815	Non-Adhesin	NON-ANTIGEN
WP_017805095	COG4133	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10410053	36.458	4.44e-40	135	Essential	24085.53	5.6191	0.565	< 8	< 50 kDa	VFG010862(gb|YP_094891)	35.961	9.39e-37	126	Probable Virulence Factor	XP_416677.4	29.016	6.63e-07	50.4	Gallus gallus	Host Homologue	cytochrome_c_biogenesis_heme-transporting_ATPase_CcmA_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.394113	Non-Adhesin	NON-ANTIGEN
WP_017805096	COG2386	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	TM	4	0	3	0	6	0	DEG10410054	44.595	9.98e-48	155	Essential	23763.93	6.4568	0.417	< 8	< 50 kDa	VFG010866(gb|YP_094892)	43.779	3.79e-35	121	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	heme_exporter_protein_CcmB_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.494838	Non-Adhesin	NON-ANTIGEN
WP_017805097	COG0755	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	TM	4	0	3	0	6	0	DEG10410055	46.97	2.03e-58	184	Essential	27580.07	10.1205	0.297	> 8	< 50 kDa	VFG001856(gb|YP_094893)	49.372	1.07e-76	230	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	heme_ABC_transporter_permease_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.454288	Non-Adhesin	NON-ANTIGEN
WP_017805098	COG3114	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	TM	1	0	1	0	1	0	-	-	-	-	Non Essential	7488.71	9.5067	0.133	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	heme_exporter_protein_CcmD_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.463769	Non-Adhesin	NON-ANTIGEN
WP_017805099	COG2332	CO	C	METABOLISM	Energy_production_and_conversion	TM	1	0	1	0	1	0	DEG10290058	56.129	3.5e-55	171	Essential	19138.08	7.2043	0.368	< 8	< 50 kDa	VFG010878(gb|YP_094895)	51.429	6.58e-35	117	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	cytochrome_c_maturation_protein_CcmE_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.291568	Non-Adhesin	NON-ANTIGEN
WP_017805100	COG1138	CO	C	METABOLISM	Energy_production_and_conversion	TM	8	0	8	0	15	0	DEG10050396	83.642	0	1099	Essential	73132.06	9.4793	0.216	> 8	50-100 kDa	VFG010882(gb|YP_094896)	50.615	0	615	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	heme_lyase_CcmF/NrfE_family_subunit_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.407469	Non-Adhesin	NON-ANTIGEN
WP_017805101	COG0526	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	TM	1	0	1	0	1	0	DEG10410056	34.807	6.2e-28	102	Essential	20635.88	7.8485	0.367	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DsbE_family_thiol:disulfide_interchange_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.658503	Non-Adhesin	ANTIGEN
WP_017805102	COG3088	CO	C	METABOLISM	Energy_production_and_conversion	SP+TM	1	0	1	0	1	1	DEG10150215	44.512	2.61e-41	135	Essential	18835.53	7.771	0.397	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	cytochrome_c-type_biogenesis_protein_CcmH_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	SP	0.459109	Non-Adhesin	NON-ANTIGEN
WP_017805103	COG4235	CO	C	METABOLISM	Energy_production_and_conversion	TM	1	0	2	0	2	0	-	-	-	-	Non Essential	34403.37	5.2863	0.57	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	c-type_cytochrome_biogenesis_protein_CcmI_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.434352	Non-Adhesin	NON-ANTIGEN
