ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
HBL79_RS00240	COG0247	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10490106	25.408	3.51e-23	100	Essential	47760.35	8.8668	0.189	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	glpC_anaerobic_glycerol-3-phosphate_dehydrogenase_subunit_GlpC_442216:443487_forward_MW:47760	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.577314	Non-Adhesin	NON-ANTIGEN
HBL79_RS00245	COG1349	KG	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10560683	25.847	6.3e-26	101	Essential	27880.62	6.9744	0.289	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00245_DeoR/GlpR_family_transcriptional_regulator_443557:444315_reverse_MW:27881	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.310054	Non-Adhesin	NON-ANTIGEN
HBL79_RS00250	COG0705	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	TM	4	0	3	0	6	0	DEG10050200	54.054	8.77e-66	203	Essential	32832.25	7.4732	0.41	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00250_rhomboid_family_intramembrane_serine_protease_444346:445206_reverse_MW:32832	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.564272	Non-Adhesin	NON-ANTIGEN
HBL79_RS00255	-	-	-	-	-	TM	2	0	2	0	3	0	-	-	-	-	Non Essential	11931.54	10.1984	0.267	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00255_DUF5389_domain-containing_protein_445257:445574_forward_MW:11931	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.286789	Non-Adhesin	NON-ANTIGEN
HBL79_RS00260	COG0027	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10440131	30.081	3.14e-24	100	Essential	42788.92	5.1883	0.558	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	purT_formate-dependent_phosphoribosylglycinamide_formyltransferase_445609:446790_reverse_MW:42789	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.299574	Non-Adhesin	NON-ANTIGEN
HBL79_RS00265	COG0180	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10130345	27.219	2.82e-30	117	Essential	37184.76	6.7209	0.552	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_025007712.2	42.638	4.89e-86	264	Gallus gallus	Host Homologue	trpS_tryptophan--tRNA_ligase_446970:447971_reverse_MW:37185	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.325857	Non-Adhesin	NON-ANTIGEN
HBL79_RS00270	COG0546	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10470458	25.116	6.52e-17	75.9	Essential	24596.3	4.9729	0.389	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00270_phosphoglycolate_phosphatase_447989:448666_reverse_MW:24596	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.606974	Non-Adhesin	NON-ANTIGEN
HBL79_RS00275	COG0036	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10070087	33.163	3.58e-30	111	Essential	24610.34	4.9248	0.633	< 8	< 50 kDa	VFG046610(gb|WP_003020688)	66.216	5.01e-101	291	Probable Virulence Factor	XP_046799926.1	39.241	8.51e-29	107	Gallus gallus	Host Homologue	rpe_ribulose-phosphate_3-epimerase_448666:449340_reverse_MW:24610	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.414549	Non-Adhesin	NON-ANTIGEN
HBL79_RS00280	COG1279	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	3	0	4	0	6	0	DEG10180435	37.129	2.54e-35	123	Essential	22384.89	8.8106	0.362	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00280_LysE/ArgO_family_amino_acid_transporter_449494:450105_forward_MW:22385	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.427022	Non-Adhesin	NON-ANTIGEN
HBL79_RS00285	COG0251	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	DEG10190179	67.969	1.91e-59	179	Essential	13955	5.1784	0.54	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_001234689.4	41.732	7.19e-26	95.9	Gallus gallus	Host Homologue	HBL79_RS00285_RidA_family_protein_450159:450548_reverse_MW:13955	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.327148	Non-Adhesin	NON-ANTIGEN
HBL79_RS00290	COG3668	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	11023.76	7.8968	0.376	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00290_type_II_toxin-antitoxin_system_RelE/ParE_family_toxin_450639:450923_reverse_MW:11023	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.304118	Non-Adhesin	NON-ANTIGEN
HBL79_RS00295	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	6910.8	5.1667	0.919	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00295_hypothetical_protein_450916:451089_reverse_MW:6910	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.325047	Non-Adhesin	ANTIGEN
HBL79_RS00305	COG0115	EH	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	22633.97	8.2181	0.341	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00305_aminotransferase_class_IV_family_protein_452435:453016_reverse_MW:22634	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.44279	Non-Adhesin	NON-ANTIGEN
HBL79_RS00310	COG0147	EH	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10110107	30.282	4.16e-26	107	Essential	37468.65	5.45	0.391	< 8	< 50 kDa	VFG050007(gb|WP_001001953)	29.06	1.01e-06	50.1	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00310_aminodeoxychorismate_synthase_component_I_453016:454011_reverse_MW:37469	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.65086	Non-Adhesin	NON-ANTIGEN
HBL79_RS00315	COG0512	EH	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050500	36.788	3.26e-32	114	Essential	21580.69	6.6519	0.451	< 8	< 50 kDa	VFG015516(gb|WP_012074247)	25.381	5.92e-10	57.4	Probable Virulence Factor	XP_015140476.3	31.159	4.45e-08	53.9	Gallus gallus	Host Homologue	HBL79_RS00315_anthranilate_synthase_component_II_454069:454638_forward_MW:21580	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.443012	Non-Adhesin	NON-ANTIGEN
HBL79_RS00320	COG0783	B	B	INFORMATION_STORAGE_AND_PROCESSING	Chromatin_structure_and_dynamics	GLOB	1	0	0	0	0	0	DEG10050485	77.564	9.43e-88	252	Essential	17821.24	4.6066	0.811	< 8	< 50 kDa	VFG019431(gb|WP_000846460)	33.088	1.14e-18	77	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00320_DNA_starvation/stationary_phase_protection_protein_454757:455230_forward_MW:17821	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.471244	Non-Adhesin	NON-ANTIGEN
HBL79_RS00325	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	13018.6	4.5276	0.583	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00325_hypothetical_protein_455407:455748_forward_MW:13018	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.647705	Non-Adhesin	NON-ANTIGEN
HBL79_RS00330	COG0486	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10060007	30.044	1.25e-54	187	Essential	49446.26	4.6529	0.762	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_040509686.1	36.188	7.97e-80	256	Gallus gallus	Host Homologue	mnmE_tRNA_uridine-5-carboxymethylaminomethyl(34)_synthesis_GTPase_MnmE_455828:457186_forward_MW:49446	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.506858	Non-Adhesin	NON-ANTIGEN
HBL79_RS00335	COG0196	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10080197	32.192	3.94e-31	117	Essential	35564.09	9.679	0.212	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001026776.2	34.146	1.14e-10	60.8	Gallus gallus	Host Homologue	ribF_bifunctional_riboflavin_kinase/FAD_synthetase_459370:460323_forward_MW:35564	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.321028	Non-Adhesin	NON-ANTIGEN
HBL79_RS00340	COG0060	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10550023	54.074	0	1026	Essential	106638.26	5.6007	0.576	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	XP_046756047.1	28.43	8.81e-92	318	Gallus gallus	Host Homologue	ileS_isoleucine--tRNA_ligase_460486:463305_forward_MW:106639	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.359599	Non-Adhesin	NON-ANTIGEN
HBL79_RS00345	COG0597	MU	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	3	0	2	0	4	0	DEG10520260	35.811	6.72e-30	106	Essential	18286.45	9.2599	0.3	> 8	< 50 kDa	VFG006813(gb|WP_011702633)	31.818	8.66e-19	77.8	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	lspA_signal_peptidase_II_464647:465141_forward_MW:18286	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.655948	Non-Adhesin	NON-ANTIGEN
HBL79_RS00350	COG0761	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10400015	29.191	6.72e-27	108	Essential	34304.97	4.7984	0.733	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	ispH_4-hydroxy-3-methylbut-2-enyl_diphosphate_reductase_465138:466082_forward_MW:34305	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.345464	Non-Adhesin	NON-ANTIGEN
HBL79_RS00355	COG3212	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	19355.26	9.977	0.474	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00355_PepSY_domain-containing_protein_466226:466744_forward_MW:19355	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.722524	Adhesin	NON-ANTIGEN
HBL79_RS00360	COG0745	TK	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10410071	30.244	2.9e-26	100	Essential	24927.55	5.1412	0.632	< 8	< 50 kDa	VFG031742(gb|WP_010908899)	36.41	2.53e-29	108	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00360_response_regulator_466820:467488_forward_MW:24927	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.274496	Non-Adhesin	NON-ANTIGEN
HBL79_RS00365	COG0642	T	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	TM	2	0	1	0	2	0	DEG10430428	30.032	3.32e-23	100	Essential	50824.36	8.9142	0.355	> 8	50-100 kDa	VFG032654(gb|WP_003747594)	27.119	3.41e-23	101	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00365_ATP-binding_protein_467488:468819_forward_MW:50825	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.637052	Non-Adhesin	NON-ANTIGEN
HBL79_RS00370	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	5730.63	11.5879	0.906	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00370_hypothetical_protein_468862:469014_forward_MW:5730	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.447661	Non-Adhesin	NON-ANTIGEN
HBL79_RS00375	-	-	-	-	-	SP+TM	1	0	1	0	1	1	-	-	-	-	Non Essential	7501.88	5.6404	0.623	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00375_hypothetical_protein_469036:469239_forward_MW:7501	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.494603	Non-Adhesin	NON-ANTIGEN
HBL79_RS00380	COG0165	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10590123	39.262	3.12e-98	302	Essential	50981.83	5.2449	0.631	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_015151170.1	36.939	6.73e-107	327	Gallus gallus	Host Homologue	argH_argininosuccinate_lyase_469310:470686_reverse_MW:50982	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.297525	Non-Adhesin	NON-ANTIGEN
HBL79_RS00385	COG0548	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10410140	31.97	7.08e-26	102	Essential	27676.29	5.3004	0.598	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	argB_acetylglutamate_kinase_470755:471528_reverse_MW:27676	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.313946	Non-Adhesin	NON-ANTIGEN
HBL79_RS00390	COG0002	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10270317	33.523	2.23e-32	123	Essential	36702.94	6.358	0.467	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	argC_N-acetyl-gamma-glutamyl-phosphate_reductase_471552:472559_reverse_MW:36703	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.53749	Non-Adhesin	NON-ANTIGEN
HBL79_RS00395	COG0624	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10510101	28.972	5.29e-09	56.6	Essential	43202.59	6.0189	0.62	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	argE_acetylornithine_deacetylase_472674:473825_forward_MW:43203	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.328312	Non-Adhesin	NON-ANTIGEN
HBL79_RS00410	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	22520.17	10.066	0.472	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00410_DUF2612_domain-containing_protein_1900849:1901427_forward_MW:22520	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.301169	Non-Adhesin	NON-ANTIGEN
HBL79_RS00415	COG3299	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	0	0	1	0	0	0	DEG10600434	39.737	2.63e-91	278	Essential	41481.07	4.6916	0.603	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00415_baseplate_J/gp47_family_protein_1899719:1900849_forward_MW:41481	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.395319	Non-Adhesin	NON-ANTIGEN
HBL79_RS00420	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	13734.49	6.7548	0.576	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00420_hypothetical_protein_1899318:1899668_forward_MW:13734	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.402828	Non-Adhesin	NON-ANTIGEN
HBL79_RS00425	COG4384	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	22935.86	6.6849	0.24	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00425_baseplate_protein_1898674:1899321_forward_MW:22936	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.61569	Non-Adhesin	ANTIGEN
HBL79_RS00430	COG3500	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	30988.53	9.6447	0.156	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00430_hypothetical_protein_1897844:1898677_forward_MW:30989	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.395426	Non-Adhesin	NON-ANTIGEN
HBL79_RS00440	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	14464.99	9.8915	0.37	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00440_hemocin_immunity_protein_1896304:1896672_forward_MW:14465	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.507773	Non-Adhesin	NON-ANTIGEN
HBL79_RS00445	COG3910	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	27218.18	8.5964	0.176	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00445_AAA_family_ATPase_1895292:1895999_forward_MW:27218	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.421824	Non-Adhesin	NON-ANTIGEN
HBL79_RS00450	COG3271	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	22810.56	8.2388	0.275	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00450_C39_family_peptidase_1894693:1895289_forward_MW:22810	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.440568	Non-Adhesin	NON-ANTIGEN
HBL79_RS00455	-	-	-	-	-	BETA	0	7	6	12	0	1	DEG10550057	25.926	8.59e-10	57.8	Essential	32427.77	9.4154	0.045	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00455_hemin_receptor_1893882:1894730_forward_MW:32428	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	SP	0.555729	Non-Adhesin	ANTIGEN
HBL79_RS00460	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	22304.53	10.0874	0.422	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00460_integrase_domain-containing_protein_1893155:1893724_reverse_MW:22304	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.331914	Non-Adhesin	NON-ANTIGEN
HBL79_RS00465	COG5527	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	33228.15	9.9001	0.375	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00465_replication_initiation_protein_1891855:1892694_forward_MW:33228	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.531439	Non-Adhesin	NON-ANTIGEN
HBL79_RS00470	-	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10600435	31.633	3.31e-14	62.4	Essential	11689.59	6.4384	0.496	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00470_hypothetical_protein_1891577:1891879_forward_MW:11689	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.415612	Non-Adhesin	ANTIGEN
HBL79_RS00475	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	27240.17	9.0688	0.148	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00475_hypothetical_protein_1890812:1891573_forward_MW:27240	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.530289	Non-Adhesin	ANTIGEN
HBL79_RS00480	COG2026	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	10025.6	10.4099	0.703	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00480_type_II_toxin-antitoxin_system_RelE/ParE_family_toxin_1890490:1890744_reverse_MW:10025	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.275421	Non-Adhesin	NON-ANTIGEN
HBL79_RS00485	COG1396	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	13035.82	7.3132	0.414	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00485_helix-turn-helix_domain-containing_protein_1890159:1890506_reverse_MW:13035	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.340811	Non-Adhesin	NON-ANTIGEN
HBL79_RS00490	COG5280	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	65802.21	9.9852	0.279	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00490_phage_tail_tape_measure_protein_1888223:1890025_forward_MW:65802	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.402993	Non-Adhesin	NON-ANTIGEN
HBL79_RS00495	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	15770.07	6.7592	0.377	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00495_hypothetical_protein_1887671:1888093_forward_MW:15770	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.629087	Non-Adhesin	NON-ANTIGEN
HBL79_RS00500	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	15408.38	5.1224	0.411	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00500_DUF3277_family_protein_1887240:1887668_forward_MW:15408	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.586068	Non-Adhesin	ANTIGEN
HBL79_RS00505	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	54744.13	6.1812	0.414	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS00505_DUF3383_domain-containing_protein_1885729:1887230_forward_MW:54744	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.653163	Non-Adhesin	NON-ANTIGEN
